WORD,FREQ
traversant,49.20
traversât,20.70
traverse,55.28
traverse,41.07
traversé,53.15
traversée,52.38
traversée,40.37
traversées,34.65
traversent,50.71
traverser,57.71
traversera,36.62
traverserai,21.57
traverserait,24.26
traversèrent,45.00
traverserons,36.66
traverseront,23.81
traverses,38.37
traversés,17.62
traversez,36.66
traversière,32.91
traversiez,19.61
traversons,44.38
travestir,17.62
trayons,22.78
trébucha,37.77
trébuchaient,24.26
trébuchait,36.80
trébuchant,36.66
trébuchant,33.26
trébuchants,24.48
trébuche,38.76
trébuché,24.26
trébuchent,15.06
trébucher,40.41
trébucherez,20.94
trébuchet,17.62
trèfle,50.69
trèfles,32.84
treillage,22.65
treille,38.62
treilles,21.90
treillis,34.83
treize,51.19
treizième,17.62
treizième,21.89
trelew,28.89
tréma,41.73
trembla,43.62
tremblai,33.17
tremblaient,44.99
tremblais,36.60
tremblait,51.77
tremblant,50.49
tremblant,47.04
tremblante,47.69
tremblantes,42.77
tremblants,41.76
tremble,52.15
tremble,32.92
tremblé,41.10
tremblement,49.66
tremblements,40.41
tremblent,45.63
trembler,54.78
tremblèrent,36.60
trembles,36.67
trembles,36.72
tremblions,23.81
tremblotaient,23.81
tremblotait,24.26
tremblotant,32.98
tremblotant,22.78
tremblotants,24.26
tremblote,21.17
tremblote,22.65
trémie,26.77
trémière,33.11
trémolo,24.91
trémoussait,33.25
trémousse,16.14
trémousser,34.42
trempa,40.18
trempaient,32.96
trempait,24.26
trempant,36.60
trempe,45.55
trempé,41.60
trempé,44.25
trempée,32.93
trempée,37.78
trempées,19.65
tremper,43.15
trempèrent,18.70
tremperont,19.94
trempés,40.43
trempés,42.18
trempette,36.66
trempez,40.49
tremplin,34.81
tréno,21.39
trentaine,48.15
trente,56.63
trente,19.94
trente-cinq,46.94
trente-deux,44.63
trente-huit,38.34
trente-huitième,20.94
trente-neuf,33.18
trente-sept,39.65
trente-six,46.75
trente-sixième,19.40
trente-trois,43.14
trentième,20.82
trépasser,24.64
trépassés,19.62
trépider,25.66
trépied,33.30
trépigna,20.16
trépignai,23.33
trépignais,36.76
trépignait,38.79
trépignant,23.81
trépigne,36.52
trépigner,36.72
très,72.33
trésor,57.08
trésors,52.26
tressa,19.22
tressaille,33.15
tressaillement,24.58
tressailli,22.65
tressaillir,33.07
tressaillis,24.26
tressaillit,43.13
tressait,23.76
tressauter,21.63
tresse,36.54
tresse,21.17
tressé,43.49
tressée,40.43
tresser,36.57
tresses,41.70
tressés,26.34
tréteau,24.26
tréteaux,38.84
treuil,43.63
treuils,33.45
trêve,38.88
trêves,33.06
tréville,37.10
tri,38.88
triage,33.11
triaient,23.81
triangle,49.09
triangles,44.98
triangulaire,40.37
triangulaire,22.78
triangulaires,37.76
triant,32.98
tribord,36.79
tribu,51.83
tribulations,19.71
tribunal,44.79
tribune,39.22
tribunes,42.60
tribus,45.92
tribut,26.82
tributaire,23.81
tric,26.34
tricératops,21.59
triche,41.59
triche,33.11
triché,15.42
trichent,18.88
tricher,41.49
tricherait,19.90
tricherie,32.96
triches,22.91
tricheur,42.06
tricheur,22.78
tricolore,46.35
tricolores,36.63
tricorne,23.65
tricot,51.91
tricotait,35.67
tricotant,33.19
tricote,48.43
tricoté,37.20
tricotent,16.93
tricoter,49.71
tricoterai,16.14
tricotes,32.94
tricotés,19.62
tricotons,13.84
tricounet,24.66
trictrac,28.53
tricycle,43.68
tricycles,19.29
trie,45.79
triée,19.40
trier,45.39
trieras,23.33
trière,19.77
trières,26.76
trieurs,23.81
triiez,22.78
trille,20.70
trillent,18.37
trilles,22.65
trimaran,40.62
trimarans,20.64
trimbale,23.81
trimbaler,32.90
trimballe,24.26
trimballer,23.81
trimballes,21.57
trime,22.65
triment,21.90
trimestre,44.65
trimestrielle,23.81
tringle,21.90
trinité,21.63
trinquaient,20.82
trinque,19.94
trinquer,20.94
trinquette,34.79
trintignant,23.95
trio,35.02
triompha,33.16
triomphai,22.65
triomphaient,23.81
triomphait,20.94
triomphale,40.38
triomphalement,41.07
triomphant,42.64
triomphant,19.40
triomphante,33.13
triomphateur,19.62
triomphe,50.44
triomphe,33.05
triomphé,36.73
triomphent,33.31
triompher,41.63
triomphes,20.87
triperie,19.40
triple,45.73
triples,21.38
tripoli,21.63
tripoté,32.98
tripotent,17.62
tripoter,37.71
tristan,29.29
triste,60.70
tristement,52.17
tristes,52.61
tristesse,53.32
tristounet,27.21
triton,34.36
triton,29.85
trituré,21.16
troc,41.73
trocadéro,36.63
troène,19.62
troglodyte,19.40
troglodytes,16.93
trognon,38.02
trognons,22.30
troie,39.48
trois,69.68
troisième,58.67
troisième,56.15
troisièmement,38.85
trois-mâts,33.07
trois-poils,27.92
trois-ponts,24.20
troll,37.02
trolls,28.42
trombe,46.66
trombes,38.70
tromblons,21.57
trombone,45.92
trombones,40.14
trompa,39.62
trompaient,32.92
trompait,41.09
trompant,18.37
trompe,56.44
trompe,51.41
trompé,51.40
trompé,33.02
trompée,38.82
trompées,24.66
trompe-l'œil,21.65
trompent,38.76
tromper,54.90
tromperas,19.94
tromperie,40.41
tromperies,18.70
trompes,41.72
trompes,33.17
trompés,21.16
trompés,34.66
trompette,54.63
trompette-des-morts,13.97
trompettes,45.59
trompeur,23.33
trompeur,21.90
trompeurs,32.99
trompeuse,34.44
trompeuses,22.30
trompez,40.35
trompiez,21.65
trônait,43.60
tronc,56.03
tronche,22.95
tronçon,42.19
tronçonner,22.78
tronçonneuse,36.76
tronçons,23.76
troncs,51.53
trône,46.72
trône,38.79
trop,67.47
trophée,33.27
tropical,20.94
tropicale,39.62
tropicaux,34.49
tropiques,36.68
troqua,21.65
troquait,26.77
troquer,33.07
trot,49.55
trott,47.44
trottai,24.26
trottaient,32.98
trottais,19.62
trottait,40.41
trottant,35.31
trotte,52.41
trotté,37.61
trotter,47.53
trotteur,20.84
trotteuse,34.35
trottinaient,27.27
trottinait,38.86
trottinant,42.65
trottine,39.51
trottinement,20.84
trottinent,34.93
trottiner,36.66
trottineront,14.84
trottoir,56.85
trottoirs,47.86
trou,61.48
trouait,22.63
troubadours,21.17
troubla,37.71
troublaient,17.15
troublait,39.68
troublant,21.63
troublant,22.65
troublante,23.81
troublantes,36.31
trouble,40.41
trouble,40.43
trouble,41.76
troublé,38.86
troublé,43.50
troublée,36.76
troublée,20.94
trouble-fête,23.81
troublent,36.74
troubler,47.40
troubles,18.88
troubles,33.11
troublés,20.94
troublés,22.65
troublez,20.94
troublons,23.33
troue,39.30
troué,41.62
trouée,40.35
trouée,33.23
trouée,38.81
trouées,36.69
trouées,23.76
trouent,22.65
trouer,38.81
troués,21.57
trouillard,20.82
trouille,38.24
trouilles,22.65
troupe,54.10
troupeau,57.13
troupeaux,52.42
troupes,47.00
trous,55.22
troussa,22.65
troussai,21.90
trousse,52.55
trousseau,36.71
trousseaux,33.18
trousses,46.38
trouva,58.75
trouvai,47.50
trouvaient,53.00
trouvaille,44.88
trouvailles,40.17
trouvais,49.06
trouvait,58.89
trouvâmes,38.83
trouvant,48.41
trouvât,33.05
trouve,68.61
trouvé,61.91
trouvé,49.98
trouvée,39.54
trouvée,49.56
trouvées,42.10
trouvent,57.76
trouver,64.52
trouvera,50.33
trouverai,41.04
trouveraient,40.45
trouverais,36.53
trouverait,43.91
trouveras,53.47
trouvèrent,50.81
trouverez,47.14
trouverons,42.71
trouveront,38.82
trouves,58.02
trouvés,49.10
trouvés,39.34
trouvez,49.57
trouviez,33.30
trouville,18.58
trouvions,41.08
trouvons,43.12
troyens,21.90
troyens,33.31
troyes,35.16
truand,21.38
truc,49.33
trucage,23.81
trucages,38.46
trucs,46.62
truelle,41.64
truelles,35.96
truffe,44.16
truffé,33.20
truffés,19.71
trufficulture,23.33
truie,46.81
truies,21.63
truite,50.39
truites,43.17
truquage,21.63
truquages,18.37
truqué,20.94
truqué,33.25
truquée,22.65
truquée,37.84
truquer,20.82
truqués,33.16
tsar,44.29
tsarkolokol,19.62
tsars,33.25
tsavo,26.82
tsé-tsé,19.94
tsf,36.75
t-shirts,23.33
tsigane,32.71
tsiganes,23.76
tu,77.11
tua,43.12
tuaient,17.05
tuait,38.76
tuamotu,24.26
tuant,36.33
tub,21.91
tuba,34.38
tube,53.01
tube,17.15
tubercule,17.15
tubercules,37.61
tuberculeux,25.71
tuberculose,33.20
tubes,48.01
tuck,27.63
tudieu,24.26
tue,51.83
tue,39.55
tué,53.41
tué,21.90
tuée,39.67
tuées,34.73
tue-mouche,14.88
tue-mouches,37.45
tuent,46.22
tuer,57.14
tuer,17.15
tuera,37.72
tuerai,41.01
tueraient,24.26
tuerait,36.60
tueras,20.94
tuèrent,32.96
tueries,23.76
tuerons,22.65
tueront,38.82
tués,43.91
tués,33.21
tueur,38.46
tueurs,38.83
tuez,38.82
tufs,19.77
tuile,21.38
tuile,42.63
tuileries,41.70
tuileries,18.18
tuiles,48.07
tulipe,51.66
tulipes,47.58
tulipier,22.41
tulle,36.75
tulles,27.27
tuméfié,22.65
tuméfié,22.65
tuminularistes,24.90
tumulte,39.69
tumultueuse,21.90
tumultueuses,39.71
tunique,41.63
tuniques,37.69
tunis,36.70
tunisie,38.57
tunnel,53.19
tunnels,42.33
tuoootu,24.92
tuques,23.65
turban,40.69
turbine,21.71
turbines,33.08
turbot,33.09
turbulence,24.26
turbulent,43.94
turbulents,33.02
turc,24.26
turcs,35.25
turcus,32.28
turent,41.62
turin,19.62
turlupine,21.91
turlutenfants,16.14
turlutins,23.92
turlututu,37.16
turneham,21.65
turque,20.82
turquie,45.18
turquoise,36.59
tus,38.93
tut,48.02
tuteur,39.65
tutoie,22.95
tutoyaient,20.87
tutoyait,32.99
tutoyant,23.81
tutoyer,36.70
tutoyez,23.81
tutoyons,23.81
tutti frutti,17.15
tutu,36.50
tutu,24.71
tutus,18.88
tuwi,25.94
tuyau,53.43
tuyauté,33.13
tuyauterie,19.71
tuyauteries,21.57
tuyautés,20.94
tuyaux,45.86
tuyères,21.16
tv,40.41
tva,24.64
tweed,23.33
twingo,16.29
tyltyl,37.72
tympan,23.76
tympans,33.26
type,55.11
types,51.82
typhoïde,36.66
typhon,34.55
typique,38.74
typiques,19.40
tyr,33.21
tyran,33.36
tyrannosaure,23.35
tyrans,24.26
tyrol,23.81
tyrolien,26.82
tyroliens,22.65
tzigane,33.31
tziganes,28.53
ubayette,30.43
uderzo,39.87
ugolin,36.90
ukrainienne,23.33
ukrainiennes,23.76
ulcère,22.65
ulcéré,34.27
ulcères,33.17
ulémas,27.27
ultime,37.83
ultimes,21.57
ultra,41.70
ultra,17.15
ultramoderne,19.94
ultraperfectionné,24.17
ultra-rapide,22.65
ultrasons,20.64
ultra-sons,17.15
ultraviolets,19.40
ultraviolette,19.40
ulule,22.78
ululent,23.33
ulysse,44.39
umney,26.68
un,82.43
un,69.50
un,58.80
un,46.34
unanimement,24.26
unanimité,33.22
une,80.52
une,63.05
une,54.23
unes,51.01
unesco,36.45
uni,38.85
uni,24.26
unicolore,21.63
unie,34.85
unie,38.91
unième,36.61
unies,40.63
unifiés,19.40
uniforme,47.03
uniforme,42.60
uniformément,33.18
uniformes,21.57
uniformes,33.22
uniformité,23.76
union,48.29
unique,53.48
uniquement,53.78
uniques,21.16
unir,40.93
uniraient,23.33
unirent,24.26
unis,38.85
unis,33.03
unissaient,37.66
unissais,23.85
unissait,20.84
unissant,21.17
unissent,33.37
unissiez,20.84
unissions,20.84
unisson,37.58
unit,37.65
unité,55.40
unités,42.72
univers,50.57
universel,33.08
universelle,40.45
universitaire,21.90
universitaire,26.82
université,44.35
universités,36.75
uns,56.74
uon,21.57
upplande,27.42
uranus,43.60
urashima,23.81
urbain,33.17
urbain,16.29
urban,26.67
urbanisation,18.70
urbanisme,21.17
urgence,47.55
urgences,37.64
urgent,48.68
urgente,39.66
urgentes,33.22
urgents,37.75
urgo,25.24
urine,36.64
uriner,21.90
urne,40.12
urnes,19.94
urss,43.65
ursula,14.88
ursule,42.29
urticaire,26.82
urubu,18.58
uruguay,34.50
us,24.26
usa,37.88
usa,21.17
usage,50.20
usagé,33.31
usagée,36.68
usagées,17.92
usager,18.88
usagers,34.81
usages,38.83
usaient,23.76
usait,33.22
use,40.44
usé,44.99
usé,38.92
usée,38.18
usées,41.58
usées,19.40
usent,34.30
user,46.15
userait,20.70
usés,39.23
usés,37.77
ushuari,23.85
usine,53.24
usinées,23.81
usines,45.50
ustensile,44.66
ustensiles,46.59
usuel,23.76
usuelle,23.33
usuels,40.23
usure,36.67
ut,17.62
utelle,28.15
utile,54.74
utile,47.74
utilement,33.28
utiles,49.71
utilisa,38.87
utilisable,36.70
utilisables,21.16
utilisaient,43.09
utilisait,44.54
utilisant,57.01
utilisateurs,34.43
utilisation,48.36
utilise,60.46
utilisé,53.75
utilisé,47.88
utilisée,49.32
utilisée,41.65
utilisées,50.25
utilisées,41.11
utilisent,50.80
utiliser,58.11
utilisera,21.16
utiliserais,22.65
utiliserait,19.90
utiliseras,43.48
utiliserons,21.91
utiliseront,21.16
utilises,43.91
utilisés,51.14
utilisés,46.50
utilisez,42.15
utilisons,38.85
utilitaires,23.33
utilité,42.35
utopie,21.17
uzbek,23.76
va,69.98
vacances,63.00
vacancier,22.65
vacanciers,38.53
vacarme,52.26
vaccin,44.28
vaccination,40.45
vaccinations,21.63
vaccine,20.82
vacciné,37.62
vacciner,38.73
vaccinés,33.03
vaccins,41.06
vache,58.68
vache,42.13
vacher,38.27
vacheries,22.65
vacherin,21.91
vaches,53.47
vaches,33.07
vachette,17.92
vacilla,35.31
vacillante,34.43
vacille,19.90
vaciller,36.79
vacillèrent,23.76
vadrouille,23.33
va-et-vient,42.76
vagabond,45.86
vagabond,45.07
vagabondage,27.27
vagabondaient,33.16
vagabonde,38.92
vagabondent,23.76
vagabonder,38.82
vagabondes,20.82
vagabonds,19.40
vagabonds,33.42
vagir,23.76
vagit,22.78
vagonli,25.47
vague,54.59
vague,51.60
vaguelette,21.63
vaguelettes,33.27
vaguement,45.52
vagues,58.00
vagues,47.83
vaillamment,22.78
vaillance,39.73
vaillant,41.13
vaillant,34.39
vaillantes,19.22
vaillants,20.87
vaille,24.66
vain,52.58
vaincra,20.84
vaincrai,19.77
vaincrais,19.77
vaincrait,23.81
vaincre,47.34
vaincu,36.61
vaincu,36.77
vaincu,45.53
vaincue,23.81
vaincues,24.26
vaincus,22.65
vaincus,33.26
vaincus,28.53
vainement,43.15
vaines,37.84
vainqueur,52.02
vainqueur,36.67
vainqueurs,40.40
vainqueurs,43.49
vainquirent,22.78
vair,33.10
vair,20.94
vairon,22.65
vais,65.93
vaisseau,54.79
vaisseaux,49.24
vaisseliers,23.81
vaisselle,54.86
val,41.17
valable,42.12
valabre,18.70
valaient,33.35
valais,34.72
valait,50.40
valant,19.62
valcourt,33.80
valdemar,22.62
val-d'isère,33.12
valence,41.29
valenciennes,34.70
valent,46.08
valentin,42.42
valentina,17.15
valentina terechkova,19.61
valentine,45.62
valérie,53.38
valet,47.23
valets,41.04
valeur,53.03
valeureux,24.66
valeurs,39.44
valez,23.33
valide,23.76
valider,22.65
valides,35.41
validés,21.90
validité,27.65
valise,56.56
valises,50.29
vallée,54.81
vallées,44.72
vallombreuse,21.65
vallon,42.82
vallonnée,22.65
vallonnements,24.26
vallons,42.75
vallot,28.58
valoir,38.85
valons,33.17
valse,41.66
valsent,19.94
valser,33.09
valses,21.90
valu,42.75
valut,33.35
valve,18.88
valves,21.91
vampire,47.68
vampires,38.64
vampirisme,18.88
van,37.63
van,42.02
van gogh,45.55
vandalisme,18.88
vanessa,41.20
vania,17.92
vanille,51.65
vanillé,43.09
vanité,46.48
vaniteuse,20.84
vaniteuses,21.65
vaniteux,21.19
vaniteux,39.91
vanne,18.88
vanné,22.65
vanner,21.57
vannes,38.63
vannes,20.94
vannier,28.32
vanoise,42.87
vanta,21.17
vantaient,33.18
vantail,36.80
vantais,22.65
vantait,18.70
vantard,40.35
vantard,34.47
vantardises,22.65
vantards,19.90
vantards,34.47
vante,43.61
vanté,36.68
vantent,33.13
vanter,47.29
vantes,36.62
va-nu-pieds,23.81
vapeur,53.53
vapeurs,44.74
vaporeuse,23.33
vaporisa,20.87
vaporisant,22.65
vaporisateur,32.99
vaporise,21.17
vaporisées,21.90
vaporiser,36.61
vaquaient,18.88
vaquions,21.17
var,36.99
varech,23.95
varechs,20.70
varenne,26.82
varennes,16.14
vareuse,21.65
variable,43.23
variable,34.82
variables,29.78
variables,23.76
variant,36.63
variante,39.67
variantes,23.81
variation,22.65
variations,34.65
varicelle,40.89
varie,51.12
varié,21.90
varié,33.18
variée,41.64
variées,43.62
varient,42.12
varier,49.92
varieront,21.16
varies,23.33
variés,45.38
variés,36.66
variété,46.45
variétés,49.60
varigas,28.58
variole,28.16
varlope,34.96
varoise,22.65
varron,37.27
varsovie,34.45
varzac,20.84
vas,63.52
vase,57.00
vaseline,19.22
vases,43.70
vaseux,36.15
vasières,21.91
vasistas,38.91
vasque,21.91
vassal,36.62
vaste,54.68
vasterhaga,30.28
vastes,46.18
vatina,26.77
vauban,37.70
vaucluse,32.88
vaudra,41.06
vaudrait,46.82
vaurien,42.65
vauriens,33.16
vaut,56.60
vautour,45.04
vautours,43.36
vautra,21.65
vautrait,20.82
vautre,20.64
vautrer,36.64
vaux,34.56
vaux,34.74
veau,53.93
veaux,43.02
vécu,51.44
vécu,36.72
vécu,20.84
vécue,36.69
vécue,37.83
vécues,33.23
vécues,17.92
vécurent,46.90
vécus,19.77
vécus,24.17
vécut,45.54
védène,33.96
vedette,50.09
vedettes,45.05
végétal,33.28
végétale,23.81
végétales,39.70
végétarien,37.64
végétarien,32.86
végétariennes,34.38
végétatif,24.18
végétation,47.72
végétations,33.36
végétaux,43.12
végétaux,33.12
véhément,23.81
véhicule,54.11
véhicules,50.97
veilla,36.71
veillaient,33.05
veillait,43.64
veillant,38.83
veille,55.54
veille,48.27
veillé,37.61
veillée,44.94
veillée,23.76
veillées,38.84
veillent,34.32
veiller,50.63
veillera,23.76
veillerai,40.39
veillèrent,19.94
veilles,21.16
veilleur,44.03
veilleurs,19.40
veilleuse,33.29
veilleuses,21.91
veillez,36.71
veillons,36.69
veine,43.65
veines,46.85
velàzquez,22.65
velcro,16.29
veldt,32.70
vêler,24.91
véliplanchiste,34.40
vélo,61.60
véloce,38.91
vélocipède,40.45
vélocipédiste,21.90
vélocipédistes,21.90
vélo-cross,19.94
vélodrome,23.76
vélomoteur,39.53
vélo-moteur,19.40
vélomoteurs,33.06
vélos,48.50
velours,54.29
velouté,33.30
veloutée,32.94
velouter,19.22
veloutés,33.42
velu,41.07
velue,45.65
velues,34.81
velus,35.83
venaient,54.20
venais,50.48
venait,60.80
venanson,27.18
venant,49.29
venant,33.01
venant,33.03
venants,21.65
vend,55.10
vendable,22.78
vendaient,39.73
vendait,45.92
vendange,35.76
vendange,19.71
vendangé,21.65
vendanger,23.33
vendanges,42.73
vendangeurs,18.98
vendant,42.20
vendée,22.65
vendent,45.71
vendeur,49.34
vendeurs,40.84
vendeuse,47.85
vendez,39.62
vendiez,33.16
vendîmes,22.65
vendirent,21.57
vendit,37.53
vendôme,34.33
vendra,19.71
vendrai,19.40
vendrais,21.63
vendrait,32.90
vendre,57.16
vendredi,55.25
vendredi,49.53
vendredis,39.60
vendrons,18.38
vends,50.04
vendu,51.41
vendu,33.11
vendu,42.76
vendue,42.65
vendue,33.12
vendues,21.16
vendues,33.36
vendus,45.23
venelle,21.65
vénéneuse,41.19
vénéneuses,37.62
vénéneux,46.70
vénérable,39.71
vénérable,21.90
vénérables,33.36
vénérables,23.76
vénération,23.76
vénéré,22.65
vénéré,25.66
veneur,26.42
venez,57.92
venezia,24.26
venezuela,33.16
venge,40.41
vengé,24.26
vengeaient,21.91
vengeance,45.26
vengeances,23.76
venger,49.70
vengerai,32.79
vengerait,23.76
vengeresse,22.65
vengés,27.27
veniez,37.69
venimeuses,20.63
venimeux,42.09
venin,45.91
venions,43.64
venir,62.76
venise,45.44
vénitien,33.32
vénitienne,23.81
venons,49.39
vent,66.81
vent,17.92
ventail,17.92
ventajols,20.94
vente,50.94
vente,38.83
venter,39.73
ventes,32.96
venteuse,21.57
venteux,34.58
ventilateur,43.62
ventilation,33.04
ventilations,19.40
ventiler,40.18
ventouse,39.63
ventouses,21.91
ventrale,33.11
ventre,61.11
ventres,41.12
ventriloque,36.36
ventriloquie,24.26
ventripotent,21.90
ventripotents,21.90
ventru,36.67
ventrues,23.81
ventrus,21.91
vents,51.45
venu,60.55
venu,52.67
venue,54.95
venue,48.55
venue,47.54
venues,42.21
venues,46.30
venues,36.72
venus,54.79
venus,38.80
vénus,49.22
vénus,39.57
vénusienne,21.57
vêpres,40.52
ver,54.78
véracité,22.78
veracruz,21.63
véranda,34.89
vérandas,33.42
verbal,53.54
verbale,43.52
verbales,44.28
verbalise,19.94
verbalisé,21.57
verbaliser,24.71
verbaux,43.54
verbe,67.68
verbes,65.33
vercingétorix,40.85
vercors,21.90
verdâtre,46.13
verdâtres,21.63
verdict,39.31
verdier,23.33
verdiers,21.57
verdir,33.32
verdissant,33.21
verdit,33.19
verdon,20.64
verdoyant,33.22
verdoyante,33.15
verdoyer,17.15
verdun,36.33
verdure,46.30
verdures,23.81
véreux,20.84
vergé,24.38
verger,49.73
vergers,44.93
verglacée,38.88
verglas,50.19
vergogne,21.91
vergue,21.65
véridique,19.77
vérifia,33.36
vérifiait,37.75
vérifiant,21.17
vérifie,53.98
vérifié,41.69
vérifiée,33.04
vérifient,33.22
vérifier,54.07
vérifiera,21.39
vérifierons,21.65
vérifies,40.34
vérifiez,42.77
vérifions,32.98
véritable,56.24
véritablement,45.58
véritables,47.75
vérité,57.20
vérités,37.67
verkade,25.59
verlaine,22.91
vermeil,18.18
vermeil,38.78
vermeille,19.22
vermeilles,36.59
vermeils,23.76
vermillon,38.81
vermillon,36.80
vermine,32.95
vermoulu,36.82
vermoulue,22.78
vermoulues,23.76
verni,39.74
vernie,23.81
vernie,33.09
vernies,39.53
vernir,33.42
vernis,43.68
vernis,46.47
vernissage,23.81
vernissée,19.22
vernit,23.81
vérole,18.70
véronèse,26.34
véronique,44.82
verra,52.54
verrai,48.86
verraient,33.21
verrais,45.08
verrait,45.59
verras,53.73
verre,61.32
verrerie,19.40
verres,53.32
verrez,53.50
verrière,19.62
verriez,22.78
verrions,25.79
verrons,52.48
verront,43.97
verrou,44.74
verrouilla,20.63
verrouillage,21.17
verrouille,16.14
verrouillé,19.62
verrouillée,33.07
verrouillée,22.65
verrouillées,20.84
verrouiller,19.40
